order_id,customer_id,product_id,order_date,quantity,amount,order_status
ORD00064153,CUST017375,PROD0023,2025-08-24,2,4116.88,Shipped
ORD00077672,,PROD0053,2024-11-23,1,4886.41,Delivered
ORD00090805,CUST009722,PROD0068,2024-11-01,1,6416.74,PENDING
ORD00023724,CUST010889,PROD0050,2024-07-05,6,23933.1,Pending
ORD00052907,CUST009040,PROD0099,2025-10-26,1,306.39,Cancelled
ORD00013062,CUST002442,PROD0086,2025-10-14,1,175.09,Shipped
ORD00020824,CUST005457,PROD0060,2025-11-20,10,5668.8,Delivered
ORD00023086,CUST011282,PROD0031,2025-04-15,2,39337.0,Delivered
ORD00050128,CUST003476,PROD0089,2025-03-15,2,6996.44,Delivered
ORD00039951,CUST014635,PROD0099,2025-12-29,2,612.78,Pending
ORD00004516,CUST016781,PROD0058,2022-06-03,1,2048.33,Pending
ORD00018616,CUST008849,PROD0018,2025-05-21,2,44422.14,Shipped
ORD00013329,CUST009829,PROD0056,2024-11-27,2,6745.54,Delivered
ORD00095334,CUST000372,PROD0097,2024-01-19,1,134.3,Delivered
ORD00037182,CUST019894,PROD0028,2024-02-22,1,16100.59,Delivered
ORD00038001,CUST014007,PROD0059,2025-01-14,3,5763.21,Delivered
ORD00072270,CUST004405,PROD0026,2025-08-14,2,21672.82,Pending
ORD00019911,CUST010103,PROD0099,2025-08-28,1,306.39,Delivered
ORD00073432,CUST005945,PROD0084,2025-09-24,2,2361.46,Delivered
ORD00003222,CUST017541,PROD0039,2025-06-10,1,4468.46,Delivered
ORD00060893,CUST006909,PROD0028,2025-09-01,4,64402.36,Pending
ORD00075082,CUST006466,PROD0067,2025-11-21,1,2217.06,Returned
ORD00009760,CUST009751,PROD0077,2025-12-26,4,2233.56,Delivered
ORD00063360,CUST015814,PROD0053,2025-04-15,1,4886.41,Delivered
ORD00097474,CUST014375,PROD0067,2025-05-15,1,2217.06,Delivered
ORD00015001,CUST015327,PROD0060,2022-10-26,2,1133.76,Delivered
ORD00068403,CUST002017,PROD0017,2024-10-28,3,88839.54,Shipped
ORD00085992,CUST012167,PROD0024,2024-07-26,2,17690.78,Delivered
ORD00013463,CUST013431,PROD0030,2025-05-20,1,19536.17,Pending
ORD00072674,CUST005456,PROD0088,2024-01-20,1,327.43,Shipped
ORD00015687,CUST000853,PROD0033,2025-10-16,1,19264.99,Delivered
ORD00061512,CUST000646,PROD0081,2023-03-19,2,1978.82,Delivered
ORD00080336,CUST010201,PROD0084,2025-12-21,1,1180.73,Delivered
ORD00091674,CUST011250,PROD0053,2025-03-13,1,4886.41,Delivered
ORD00089160,CUST002968,PROD0015,2024-12-22,1,29875.51,Delivered
ORD00006166,CUST008539,PROD0065,2024-11-14,1,5435.24,Delivered
ORD00043099,CUST008567,PROD0085,2023-11-17,1,4283.72,Delivered
ORD00021453,CUST007303,PROD0059,2022-03-25,1,1921.07,Delivered
ORD00062458,CUST004521,PROD0089,2025-10-20,1,3498.22,Shipped
ORD00075877,CUST014735,PROD0025,2025-09-02,3,53446.65,Shipped
ORD00010027,CUST000821,PROD0094,2022-10-19,5,2637.75,Delivered
ORD00003541,CUST008492,PROD0086,2025-07-12,2,350.18,Returned
ORD00091051,CUST007396,PROD0095,2023-08-26,1,1789.74,Delivered
ORD00063241,CUST000109,PROD0050,2025-09-07,2,7977.7,Cancelled
ORD00072231,CUST002003,PROD0052,2023-05-15,1,4368.31,Shipped
ORD00014082,CUST013578,PROD0041,2025-04-25,1,2279.16,Delivered
ORD00098342,CUST003064,PROD0074,2023-12-02,4,3352.88,Delivered
ORD00076763,CUST003798,PROD0030,2022-01-14,2,39072.34,Delivered
ORD00000070,CUST016845,PROD0061,2024-05-01,1,2366.59,Delivered
ORD00025494,CUST019443,PROD0037,2025-04-30,1,17899.56,Delivered
ORD00049905,CUST009336,PROD0096,2025-01-01,2,6039.18,Delivered
ORD00047994,CUST002988,PROD0083,2025-12-13,2,4115.0,Pending
ORD00067470,CUST012540,PROD0019,2025-03-31,3,64391.52,Delivered
ORD00026104,CUST012904,PROD0041,2025-05-09,1,2279.16,Delivered
ORD00058309,CUST017648,PROD0035,2025-02-07,2,34805.58,Delivered
ORD00027252,CUST006898,PROD0044,2024-03-09,5,16591.9,Delivered
ORD00030474,CUST005698,PROD0043,2025-03-11,2,541.96,Delivered
ORD00038441,CUST008926,PROD0026,2022-10-20,2,21672.82,Shipped
ORD00072343,CUST010177,PROD0049,2025-08-17,1,7126.1,Delivered
ORD00010324,CUST002527,PROD0069,2025-08-25,5,34877.65,Delivered
ORD00031759,CUST007362,PROD0037,2023-07-24,6,107397.36,Delivered
ORD00094120,CUST000198,PROD0025,2025-07-27,1,17815.55,Shipped
ORD00084595,CUST001595,PROD0020,2024-01-09,1,47592.58,Shipped
ORD00011587,CUST018593,PROD0047,2025-05-20,4,11075.2,Delivered
ORD00056429,CUST004471,PROD0078,2023-02-07,1,84.71,Delivered
ORD00015935,CUST003219,PROD0009,2025-01-26,1,3549.81,Shipped
ORD00011906,CUST002393,PROD0035,2025-09-20,1,17402.79,Delivered
ORD00065998,CUST015184,PROD0093,2022-05-28,1,1163.19,Delivered
ORD00084587,CUST011960,PROD0056,2025-01-05,2,6745.54,Delivered
ORD00088453,CUST009272,PROD0048,2025-01-14,1,2437.14,Shipped
ORD00010611,CUST003659,PROD0011,2025-02-13,1,8597.76,Delivered
ORD00086493,CUST009228,PROD0049,2024-03-04,2,14252.2,Pending
ORD00069925,CUST015434,PROD0007,2025-07-31,1,20506.18,Shipped
ORD00051266,CUST010075,PROD0099,2023-09-28,1,306.39,Delivered
ORD00042348,CUST008621,PROD0029,2025-03-19,2,25532.94,Delivered
ORD00070746,CUST008213,PROD0063,2024-10-04,1,1957.06,Returned
ORD00067716,CUST000644,PROD0032,2024-12-25,6,56469.96,Cancelled
ORD00009094,CUST014074,PROD0057,2024-10-09,1,1501.17,Delivered
ORD00092695,CUST009302,PROD0042,2023-06-11,1,4509.07,Delivered
ORD00067327,CUST008253,PROD0052,2025-10-06,2,8736.62,Shipped
ORD00001151,CUST010030,PROD0020,2025-11-14,1,47592.58,Delivered
ORD00066362,CUST019425,PROD0072,2023-05-25,8,48158.8,Delivered
ORD00080960,CUST016177,PROD0061,2024-12-14,2,4733.18,Delivered
ORD00030094,CUST006752,PROD0020,2023-10-21,1,47592.58,Delivered
ORD00096947,CUST006332,PROD0088,2022-09-06,1,327.43,Shipped
ORD00007642,CUST009420,PROD0082,2025-11-23,1,1697.27,Pending
ORD00026780,CUST006832,PROD0028,2024-05-21,1,16100.59,Shipped
ORD00048339,CUST004399,PROD0028,2024-11-29,1,16100.59,Shipped
ORD00050201,CUST018890,PROD0085,2023-09-22,3,12851.16,Delivered
ORD00042932,CUST001931,PROD0089,2025-05-30,1,3498.22,Delivered
ORD00003450,CUST006654,PROD0072,2023-05-19,1,6019.85,Delivered
ORD00091606,CUST002538,PROD0092,2025-05-18,3,10722.99,Delivered
ORD00093895,CUST006707,PROD0068,2024-07-14,3,19250.22,Delivered
ORD00089310,CUST019042,PROD0037,2024-08-13,5,89497.8,Delivered
ORD00058531,CUST000622,PROD0051,2025-07-10,1,6691.49,Shipped
ORD00001281,CUST010809,PROD0025,2025-08-29,1,17815.55,Shipped
ORD00042189,CUST015799,PROD0047,2025-07-11,1,2768.8,Delivered
ORD00008157,CUST015187,PROD0100,2024-12-14,1,386.41,Cancelled
ORD00045839,CUST007469,PROD0053,2024-07-23,4,19545.64,Delivered
ORD00097683,CUST006751,PROD0062,2025-12-08,1,484.95,Delivered
ORD00019457,CUST016356,PROD0003,2025-09-15,2,90861.38,Cancelled
ORD00023793,CUST004496,PROD0032,2023-04-16,1,9411.66,Delivered
ORD00044562,CUST015281,PROD0051,2023-11-22,5,33457.45,Delivered
ORD00036778,CUST014104,PROD0092,2024-05-05,2,7148.66,Delivered
ORD00093672,CUST007952,PROD0032,2025-07-23,2,18823.32,Delivered
ORD00004959,CUST001131,PROD0064,2025-04-14,8,45506.48,Pending
ORD00042783,CUST017204,PROD0098,2025-01-29,5,12555.4,Delivered
ORD00004610,CUST004308,PROD0093,2025-09-06,1,1163.19,Delivered
ORD00096860,CUST004102,PROD0083,2024-10-03,1,2057.5,Delivered
ORD00080235,CUST014004,PROD0044,2025-01-15,4,13273.52,Pending
ORD00066959,CUST003531,PROD0076,2025-07-21,3,3774.66,Pending
ORD00052564,CUST011427,PROD0085,2025-07-03,1,4283.72,Delivered
ORD00021439,CUST004044,PROD0022,2025-09-03,3,27122.46,Delivered
ORD00064253,CUST000055,PROD0089,2025-03-15,1,3498.22,Cancelled
ORD00028623,CUST012548,PROD0094,2024-10-09,1,527.55,Cancelled
ORD00091455,CUST015928,PROD0021,2025-03-24,1,12283.8,Delivered
ORD00054178,CUST018390,PROD0065,2023-05-17,2,10870.48,Shipped
ORD00015206,CUST004915,PROD0004,2025-08-25,3,108191.97,Delivered
ORD00001618,CUST008766,PROD0081,2025-12-07,1,989.41,Delivered
ORD00055195,CUST018283,PROD0009,2024-08-27,1,3549.81,Pending
ORD00083522,CUST001914,PROD0048,2024-06-12,1,2437.14,Delivered
ORD00043513,CUST016338,PROD0054,2022-11-24,2,340.74,Delivered
ORD00075561,CUST011507,PROD0051,2024-12-14,5,33457.45,Delivered
ORD00030441,CUST005012,PROD0050,2025-10-05,1,3988.85,Delivered
ORD00035798,CUST018646,PROD0008,2024-08-15,1,28005.22,Cancelled
ORD00001132,CUST000600,PROD0058,2025-08-07,1,2048.33,Shipped
ORD00040723,CUST019296,PROD0092,2025-06-21,4,14297.32,Pending
ORD00031001,CUST000727,PROD0066,2024-11-19,1,2343.68,Shipped
ORD00077130,CUST007408,PROD0069,2025-05-01,3,20926.59,Shipped
ORD00035135,CUST012844,PROD0023,2025-01-19,1,2058.44,Delivered
ORD00080248,CUST001432,PROD0045,2025-10-23,4,4932.12,Delivered
ORD00005982,CUST015688,PROD0053,2025-07-14,1,4886.41,Cancelled
ORD00052603,CUST019742,PROD0078,2025-02-01,6,508.26,Delivered
ORD00019493,CUST010193,PROD0018,2025-11-15,3,66633.21,Delivered
ORD00018478,CUST015851,PROD0006,2024-10-06,6,200259.72,pending
ORD00078776,CUST007935,PROD0053,2025-05-13,1,4886.41,Delivered
ORD00095304,CUST007221,PROD0089,2025-06-02,1,3498.22,Delivered
ORD00018164,CUST015185,PROD0007,2025-07-21,2,41012.36,Delivered
ORD00004233,CUST015533,PROD0086,2025-11-02,2,350.18,Returned
ORD00027264,CUST011163,PROD0041,2023-12-09,8,18233.28,Pending
ORD00045816,CUST001762,PROD0060,2025-08-20,1,566.88,Delivered
ORD00063660,CUST000693,PROD0098,2025-03-31,1,2511.08,Delivered
ORD00039666,CUST008347,PROD0063,2024-04-04,3,5871.18,Delivered
ORD00041142,CUST008409,PROD0015,2024-06-13,2,59751.02,Pending
ORD00076830,CUST011966,PROD0039,2025-10-17,1,4468.46,Shipped
ORD00055136,CUST006114,PROD0027,2024-11-23,4,32299.84,Pending
ORD00075178,CUST012790,PROD0031,2025-07-08,2,39337.0,Pending
ORD00005732,CUST014297,PROD0017,2024-01-09,6,177679.08,Delivered
ORD00017178,CUST002544,PROD0084,2023-02-07,3,3542.19,Delivered
ORD00076251,CUST017858,PROD0024,2022-12-17,5,44226.95,Shipped
ORD00090894,CUST018680,PROD0036,2022-09-26,1,7562.38,Delivered
ORD00088744,CUST000964,PROD0063,2025-05-30,2,3914.12,Cancelled
ORD00069502,CUST018887,PROD0061,2025-08-06,1,2366.59,Delivered
ORD00040669,CUST007083,PROD0067,2025-05-02,1,2217.06,Delivered
ORD00048241,CUST015086,PROD0022,2024-06-10,4,36163.28,Delivered
ORD00098401,CUST005693,PROD0078,2022-09-14,6,508.26,Delivered
ORD00022341,CUST016350,PROD0060,2023-02-05,4,2267.52,Delivered
ORD00036786,CUST016914,PROD0050,2025-06-12,1,3988.85,Shipped
ORD00083456,CUST009900,PROD0029,2024-05-31,1,12766.47,Returned
ORD00085975,CUST007083,PROD0047,2023-10-05,2,5537.6,Shipped
ORD00039061,CUST009185,PROD0054,2025-11-09,1,170.37,Delivered
ORD00027501,CUST018080,PROD0050,2024-08-30,-1,19944.25,Delivered
ORD00077223,CUST006309,PROD0099,2025-02-04,2,612.78,Delivered
ORD00052998,CUST011929,PROD0087,2024-08-27,2,9103.64,Pending
ORD00091345,CUST000840,PROD0037,2023-05-18,1,17899.56,Pending
ORD00098161,CUST013162,PROD0007,2025-03-31,4,82024.72,Pending
ORD00005252,CUST005421,PROD0091,2025-08-04,3,593.76,Shipped
ORD00001485,CUST014272,PROD0084,2024-10-24,1,1180.73,Shipped
ORD00079099,CUST008119,PROD0029,2024-12-08,1,12766.47,Delivered
ORD00089506,CUST015150,PROD0010,2025-12-08,2,5641.52,Delivered
ORD00052455,CUST012740,PROD0034,2025-01-02,1,18768.9,Delivered
ORD00046291,CUST000459,PROD0086,2025-12-22,2,350.18,Delivered
ORD00059908,CUST000553,PROD0099,2025-12-25,1,306.39,Delivered
ORD00017072,CUST013476,PROD0055,2024-06-07,1,710.95,Delivered
ORD00053213,CUST010638,PROD0055,2024-07-16,10,7109.5,Delivered
ORD00055105,CUST017069,PROD0039,2025-07-29,1,4468.46,Delivered
ORD00072752,CUST019972,PROD0026,2024-12-03,1,10836.41,Delivered
ORD00010502,CUST001038,PROD0048,2025-12-25,8,19497.12,Cancelled
ORD00034511,CUST017444,PROD0035,2023-02-20,3,52208.37,Delivered
ORD00019253,CUST017127,PROD0082,2024-10-14,4,6789.08,Pending
ORD00054344,CUST013053,PROD0030,2022-06-27,1,19536.17,Cancelled
ORD00068173,CUST017127,PROD0040,2024-07-18,1,1751.32,Cancelled
ORD00039927,CUST017004,PROD0052,2025-12-11,2,8736.62,Delivered
ORD00042423,CUST013068,PROD0063,2025-05-04,5,9785.3,Delivered
ORD00018186,CUST007855,PROD0013,2022-08-06,2,40409.48,Cancelled
ORD00006247,CUST002693,PROD0008,2025-04-16,1,28005.22,Pending
ORD00004548,CUST005394,PROD0091,2025-08-19,3,593.76,Delivered
ORD00036436,CUST005409,PROD0057,2025-07-16,1,1501.17,Cancelled
ORD00004508,CUST019281,PROD0030,2022-12-02,1,19536.17,Delivered
ORD00043413,CUST007463,PROD0019,2024-07-25,2,42927.68,Delivered
ORD00069260,CUST008199,PROD0072,2024-08-05,2,12039.7,Delivered
ORD00091952,CUST007227,PROD0033,2022-03-13,1,19264.99,Delivered
ORD00035076,CUST016355,PROD0065,2023-11-01,1,5435.24,Pending
ORD00029781,CUST001244,PROD0037,2025-11-29,3,53698.68,Delivered
ORD00046261,CUST015801,PROD0100,2023-09-08,6,2318.46,Delivered
ORD00093019,CUST007221,PROD0091,2025-08-20,2,395.84,Delivered
ORD00028490,CUST006662,PROD0062,2023-10-03,10,4849.5,Shipped
ORD00027034,CUST007804,PROD0076,2025-08-25,1,1258.22,Delivered
ORD00074557,CUST012641,PROD0082,2025-12-18,3,5091.81,Shipped
ORD00070093,CUST004395,PROD0012,2023-10-19,1,47366.35,Shipped
ORD00087254,CUST008879,PROD0082,2023-12-13,1,1697.27,Delivered
ORD00034410,CUST006940,PROD0060,2023-03-10,8,4535.04,Delivered
ORD00099972,CUST011795,PROD0007,2024-02-15,5,102530.9,Delivered
ORD00057074,CUST011564,PROD0028,2023-08-28,1,16100.59,Pending
ORD00025341,CUST019623,PROD0034,2025-11-19,2,37537.8,Delivered
ORD00014710,CUST015316,PROD0087,2023-04-04,5,22759.1,Delivered
ORD00018537,CUST006958,PROD0087,2024-07-11,1,4551.82,Delivered
ORD00027105,CUST014865,PROD0092,2024-05-24,10,35743.3,Pending
ORD00011672,CUST000083,PROD0043,2025-08-24,1,270.98,Shipped
ORD00047636,CUST001011,PROD0024,2024-08-22,1,8845.39,Shipped
ORD00043778,CUST018796,PROD0087,2025-11-19,3,13655.46,Delivered
ORD00084207,CUST001819,PROD0023,2024-05-19,4,8233.76,Pending
ORD00036365,CUST019535,PROD0055,2024-03-12,1,710.95,Delivered
ORD00059118,CUST018461,PROD0007,2025-08-06,1,20506.18,Returned
ORD00087208,CUST000843,PROD0024,2025-12-05,4,35381.56,Delivered
ORD00040629,CUST014571,PROD0074,2025-07-18,1,838.22,Delivered
ORD00044780,CUST003844,PROD0095,2023-02-16,4,7158.96,Cancelled
ORD00065911,CUST006104,PROD0061,2025-12-15,2,4733.18,Delivered
ORD00097716,CUST019989,PROD0005,2024-10-15,5,153952.85,Delivered
ORD00031575,CUST011283,PROD0066,2025-02-14,5,11718.4,Delivered
ORD00022214,CUST019234,PROD0041,2023-08-11,4,9116.64,Shipped
ORD00050681,CUST002532,PROD0032,2023-10-31,4,37646.64,Delivered
ORD00082587,CUST001125,PROD0068,2025-07-24,2,12833.48,Cancelled
ORD00013753,CUST009813,PROD0010,2024-12-25,2,5641.52,Delivered
ORD00019589,CUST019016,PROD0010,2022-05-04,2,5641.52,Delivered
ORD00079867,CUST001621,PROD0046,2025-07-01,5,24415.9,Shipped
ORD00025742,CUST014144,PROD0093,2024-03-09,1,1163.19,Shipped
ORD00032418,CUST006050,PROD0088,2025-04-02,1,,Delivered
ORD00017645,CUST006777,PROD0078,2025-12-27,1,84.71,Pending
ORD00020262,CUST018201,PROD0059,2025-03-26,2,3842.14,Delivered
ORD00080624,CUST003641,PROD0032,2025-01-13,2,18823.32,Delivered
ORD00072787,CUST015470,PROD0063,2022-09-08,1,1957.06,Delivered
ORD00072937,CUST000050,PROD0080,2023-04-27,2,1111.6,Shipped
ORD00029958,CUST015937,PROD0098,2024-05-07,5,12555.4,Shipped
ORD00015035,CUST007305,PROD0020,2025-12-09,2,95185.16,Delivered
ORD00073095,CUST006754,PROD0062,2024-05-02,2,969.9,Pending
ORD00048657,CUST008716,PROD0006,2024-12-22,3,100129.86,Delivered
ORD00012867,CUST005565,PROD0038,2023-03-23,1,19843.32,Delivered
ORD00088774,CUST000185,PROD0065,2024-06-18,4,21740.96,Delivered
ORD00023814,CUST018238,PROD0081,2025-10-23,1,989.41,Delivered
ORD00086390,CUST010992,PROD0036,2022-06-09,1,7562.38,Delivered
ORD00047276,CUST016039,PROD0048,2025-06-30,2,4874.28,Delivered
ORD00099363,CUST012459,PROD0014,2024-01-21,4,130809.48,Delivered
ORD00081566,CUST007055,PROD0019,2023-10-05,2,42927.68,Delivered
ORD00013150,CUST010681,PROD0056,2025-11-19,1,3372.77,Delivered
ORD00022008,CUST012625,PROD0019,2025-10-18,6,128783.04,Delivered
ORD00019842,CUST001101,PROD0098,2025-09-28,1,2511.08,Delivered
ORD00037731,CUST002302,PROD0027,2025-02-13,2,16149.92,Shipped
ORD00017172,CUST011346,PROD0100,2025-11-22,1,386.41,Delivered
ORD00087892,CUST011264,PROD0062,2023-12-21,3,1454.85,Delivered
ORD00057091,CUST003361,PROD0038,2024-09-09,4,79373.28,Returned
ORD00061886,CUST017974,PROD0091,2025-12-14,1,197.92,Returned
ORD00092104,CUST009922,PROD0053,2025-11-26,1,4886.41,Delivered
ORD00014765,CUST009365,PROD0099,2025-08-15,1,306.39,Delivered
ORD00087054,CUST018567,PROD0071,2025-07-24,1,1798.22,Delivered
ORD00036958,CUST008277,PROD0073,2025-05-25,5,22468.4, Delivered
ORD00010377,CUST017892,PROD0092,2021-10-31,1,3574.33,Delivered
ORD00087845,CUST013866,PROD0077,2023-06-06,8,4467.12,Delivered
ORD00067408,CUST004726,PROD0035,2023-01-08,2,34805.58,Delivered
ORD00078948,CUST007594,PROD0069,2025-10-13,1,6975.53,Delivered
ORD00090809,CUST011943,PROD0060,2025-07-08,3,1700.64,Delivered
ORD00034902,CUST010503,PROD0042,2025-07-07,1,4509.07,Delivered
ORD00081340,CUST007221,PROD0066,2025-06-05,2,4687.36,Cancelled
ORD00090002,CUST013166,PROD0083,2024-09-20,2,4115.0,Delivered
ORD00057532,CUST016346,PROD0035,2022-12-27,3,52208.37,Delivered
ORD00006636,CUST017116,PROD9752,2025-06-19,1,47366.35,Pending
ORD00093640,CUST004259,PROD0066,2022-09-19,3,7031.04,Delivered
ORD00009092,CUST018716,PROD0015,2025-03-27,1,29875.51,Pending
ORD00036649,CUST007256,PROD0048,2025-12-09,1,2437.14,Delivered
ORD00027664,CUST001965,PROD0012,2025-06-03,1,47366.35,Delivered
ORD00094774,CUST007761,PROD0002,2024-06-07,1,46811.42,Delivered
ORD00071224,CUST010303,PROD0080,2024-01-17,2,1111.6,Delivered
ORD00082152,CUST009703,PROD0086,2025-03-14,1,175.09,Shipped
ORD00038212,CUST003417,PROD0076,2024-04-30,5,6291.1,Returned
ORD00006108,CUST017112,PROD0029,2022-08-05,1,12766.47,Delivered
ORD00021602,CUST010423,PROD0077,2025-09-15,2,1116.78,Delivered
ORD00051459,CUST011823,PROD0041,2023-11-23,2,4558.32,Shipped
ORD00098016,CUST012643,PROD0081,2024-02-25,1,989.41,Shipped
ORD00056719,CUST011562,PROD0061,2024-09-02,2,4733.18,Delivered
ORD00048041,CUST001193,PROD0019,2025-02-22,4,85855.36,Delivered
ORD00039562,CUST004364,PROD0037,2025-04-16,4,71598.24,Delivered
ORD00007242,CUST019000,PROD0016,2024-04-02,3,26269.5,Delivered
ORD00054681,CUST009174,PROD0080,2023-09-16,4,2223.2,Cancelled
ORD00012256,CUST002176,PROD0004,2025-07-22,2,72127.98,Delivered
ORD00071649,CUST005199,PROD0048,2025-05-17,4,9748.56,Returned
ORD00047356,CUST014802,PROD0041,2024-03-09,2,,Returned
ORD00047313,CUST008963,PROD0005,2021-04-12,1,30790.57,Shipped
ORD00059230,CUST018874,PROD0091,2025-09-08,1,197.92,Returned
ORD00060927,CUST003344,PROD0044,2025-07-29,2,6636.76,Delivered
ORD00077456,CUST010620,PROD0005,2022-06-12,2,61581.14,Returned
ORD00063817,CUST016865,PROD0051,2024-05-07,1,6691.49,Delivered
ORD00065181,CUST002761,PROD0063,2024-06-20,1,1957.06,Delivered
ORD00090768,CUST000796,PROD0090,2023-08-08,4,19618.32,Delivered
ORD00020488,CUST004942,PROD0032,2025-05-12,1,9411.66,Cancelled
ORD00024523,CUST005098,PROD0068,2024-12-06,3,19250.22,Delivered
ORD00061110,CUST019998,PROD0069,2025-10-31,2,13951.06,Delivered
ORD00002521,CUST009755,PROD0027,2024-10-31,1,8074.96,Shipped
ORD00030433,CUST015503,PROD0015,2024-09-24,3,89626.53,Pending
ORD00061279,CUST016848,PROD0016,2025-12-09,2,17513.0,Delivered
ORD00065957,CUST016753,PROD0085,2024-11-02,2,8567.44,Cancelled
ORD00040663,CUST006124,PROD0024,2024-07-31,1,8845.39,Delivered
ORD00061395,CUST013492,PROD0061,2025-07-04,1,2366.59,Returned
ORD00097540,CUST007424,PROD0021,2021-09-08,1,12283.8,Delivered
ORD00051697,CUST012198,PROD0074,2024-03-07,1,,Delivered
ORD00039338,CUST008292,PROD0078,2024-06-24,4,338.84,Cancelled
ORD00031113,CUST006428,PROD0066,2025-05-16,3,7031.04,Shipped
ORD00093437,CUST008034,PROD0082,2025-10-14,4,6789.08,Delivered
ORD00016259,CUST003652,PROD0007,2025-08-06,1,20506.18,Shipped
ORD00077052,CUST018741,PROD0091,2024-08-27,6,1187.52,Delivered
ORD00017541,CUST000785,PROD0046,2024-08-14,1,4883.18,Delivered
ORD00067027,CUST014466,PROD0042,2025-12-09,2,9018.14,Delivered
ORD00029142,CUST007927,PROD0026,2025-03-26,1,10836.41,Delivered
ORD00026555,CUST012656,PROD0073,2023-05-25,1,4493.68,Delivered
ORD00074177,CUST016668,PROD0082,2025-09-13,1,1697.27,Delivered
ORD00001235,CUST002514,PROD0090,2025-12-17,2,9809.16,Pending
ORD00062278,CUST016260,PROD0076,2024-09-29,4,5032.88,Delivered
ORD00098003,CUST015852,PROD0050,2024-09-14,3,11966.55,Delivered
ORD00080002,CUST008997,PROD0081,2025-10-06,1,989.41,Delivered
ORD00029114,CUST003987,PROD0054,2023-06-26,2,340.74,Delivered
ORD00064351,CUST009649,PROD0022,2025-12-06,2,18081.64,Delivered
ORD00089858,CUST014930,PROD0071,2025-08-20,2,3596.44,Cancelled
ORD00066520,CUST002092,PROD0026,2023-04-19,3,32509.23,Pending
ORD00003108,CUST008248,PROD0066,2022-06-21,2,4687.36,Pending
ORD00007059,CUST004495,PROD0046,2024-07-28,1,4883.18,Delivered
ORD00091482,CUST014691,PROD0052,2025-11-05,1,4368.31,Delivered
ORD00014727,CUST004677,PROD0026,2025-09-06,3,32509.23,Pending
ORD00077132,,PROD0036,2024-07-21,1,7562.38,Cancelled
ORD00061742,CUST008237,PROD0085,2025-10-25,5,21418.6,Delivered
ORD00033930,CUST011754,PROD0073,2025-11-08,1,4493.68,Delivered
ORD00060589,CUST017068,PROD0035,2022-11-14,2,34805.58,Delivered
ORD00088956,CUST014406,PROD0006,2024-12-13,1,33376.62,Delivered
ORD00045374,CUST001658,PROD0017,2025-07-17,4,118452.72,Delivered
ORD00081103,CUST015580,PROD0064,2025-03-06,1,5688.31,Shipped
ORD00061311,CUST012011,PROD0073,2022-03-26,2,8987.36,Cancelled
ORD00013078,CUST019891,PROD0022,2023-05-22,1,9040.82,Delivered
ORD00095693,CUST017487,PROD0051,2025-11-10,1,6691.49,Shipped
ORD00082060,CUST001820,PROD0057,2024-11-18,5,7505.85,Delivered
ORD00073458,CUST018488,PROD0097,2025-05-23,1,134.3,Delivered
ORD00007008,CUST010671,PROD0100,2024-12-07,2,772.82,Returned
ORD00052691,CUST007604,PROD0061,2024-06-09,2,4733.18,Shipped
ORD00005701,CUST018689,PROD0016,2025-09-16,1,8756.5,Returned
ORD00043131,CUST010920,PROD0033,2024-12-21,1,19264.99,Delivered
ORD00026383,CUST004990,PROD0003,2025-08-04,4,181722.76,Delivered
ORD00000259,CUST017036,PROD0095,2022-11-11,1,1789.74,Delivered
ORD00088961,CUST015690,PROD0045,2024-01-25,1,1233.03,Delivered
ORD00026018,CUST006686,PROD0081,2024-02-24,1,989.41,Pending
ORD00089465,CUST004965,PROD0054,2025-12-05,6,1022.22,Returned
ORD00079196,CUST015972,PROD0090,2025-06-19,1,4904.58,Delivered
ORD00008494,CUST016590,PROD0023,2024-02-25,3,6175.32,Delivered
ORD00074928,CUST015268,PROD0008,2023-12-18,1,28005.22,Delivered
ORD00007841,CUST002733,PROD0080,2025-05-23,2,1111.6,Delivered
ORD00069976,CUST019828,PROD0017,2025-02-22,1,29613.18,Pending
ORD00032529,CUST010566,PROD0041,2022-10-25,1,2279.16,Delivered
ORD00063679,CUST007881,PROD0030,2024-11-22,1,19536.17,Delivered
ORD00006522,CUST013133,PROD0053,2025-12-23,3,14659.23,Pending
ORD00089948,CUST001753,PROD0015,2025-12-24,1,29875.51,Shipped
ORD00007194,CUST011827,PROD0011,2024-01-21,1,8597.76,Cancelled
ORD00034120,,PROD0044,2023-07-07,1,3318.38,Delivered
ORD00085966,CUST009740,PROD0021,2025-08-11,3,36851.4,Shipped
ORD00090696,CUST000846,PROD0068,2023-07-28,6,38500.44,Delivered
ORD00011436,CUST016226,PROD0047,2024-10-09,3,8306.4,Shipped
ORD00031962,CUST002549,PROD0074,2025-07-14,1,838.22,Pending
ORD00060875,CUST004095,PROD0016,2025-04-05,1,8756.5,Returned
ORD00036582,CUST004515,PROD0014,2025-10-17,1,32702.37,Cancelled
ORD00073442,CUST006997,PROD0054,2024-07-31,2,340.74,Delivered
ORD00093121,CUST017946,PROD0001,2025-07-15,1,28590.98,Shipped
ORD00039530,CUST019540,PROD0095,2025-01-30,2,3579.48,Delivered
ORD00047635,CUST008582,PROD0054,2025-09-28,3,511.11,Delivered
ORD00028058,CUST008005,PROD0035,2024-03-19,1,17402.79,Delivered
ORD00063119,CUST018552,PROD0085,2025-03-23,3,12851.16,Delivered
