order_id,customer_id,product_id,order_date,quantity,source_amount,order_status,customer_match_status,product_status_match,test_date_status,amount,amount_status
ORD00071515,CUST004730,PROD0076,2022-05-31,6,7549.32,delivered,Matched,matched,valid,7549.32,matched
ORD00028657,CUST016204,PROD0051,2025-02-27,1,6691.49,delivered,Matched,matched,valid,6691.49,matched
ORD00083278,CUST014652,PROD0094,2025-09-19,2,1055.1,pending,Matched,matched,valid,1055.1,matched
ORD00014033,CUST005566,PROD0085,2025-03-15,1,4283.72,delivered,Matched,matched,valid,4283.72,matched
ORD00007952,CUST013694,PROD0085,2022-07-28,8,34269.76,cancelled,Matched,matched,valid,34269.76,matched
ORD00021431,CUST010445,PROD0074,2023-02-24,3,2514.66,delivered,Matched,matched,valid,2514.66,matched
ORD00097292,CUST014701,PROD0028,2024-09-07,1,16100.59,shipped,Matched,matched,valid,16100.59,matched
ORD00087087,CUST010630,PROD0035,2025-06-11,6,104416.74,delivered,Matched,matched,valid,104416.74,matched
ORD00006775,CUST004239,PROD0032,2025-06-09,1,9411.66,pending,Matched,matched,valid,9411.66,matched
ORD00075196,CUST009969,PROD0035,2023-05-11,2,34805.58,delivered,Matched,matched,valid,34805.58,matched
ORD00089214,CUST008516,PROD0004,2024-10-15,2,72127.98,shipped,Matched,matched,valid,72127.98,matched
ORD00036668,CUST019733,PROD0074,2025-09-23,1,838.22,delivered,Matched,matched,valid,838.22,matched
ORD00009444,CUST010952,PROD0081,2025-07-13,4,3957.64,delivered,Matched,matched,valid,3957.64,matched
ORD00075200,CUST003225,PROD0023,2024-10-26,1,2058.44,delivered,Matched,matched,valid,2058.44,matched
ORD00094453,CUST006866,PROD0027,2024-12-28,1,8074.96,delivered,Matched,matched,valid,8074.96,matched
ORD00030419,CUST003174,PROD0076,2025-09-23,1,,delivered,Matched,matched,valid,1258.22,Reconstructed
ORD00006845,CUST011979,PROD0091,2022-08-12,1,197.92,pending,Matched,matched,valid,197.92,matched
ORD00076840,CUST011620,PROD0034,2024-04-23,2,37537.8,shipped,Matched,matched,valid,37537.8,matched
ORD00036413,CUST005238,PROD0057,2021-06-03,2,3002.34,shipped,Matched,matched,valid,3002.34,matched
ORD00006653,CUST014879,PROD0098,2024-09-25,1,2511.08,pending,Matched,matched,valid,2511.08,matched
ORD00070771,CUST015921,PROD0010,2025-05-01,2,5641.52,delivered,Matched,matched,valid,5641.52,matched
ORD00066388,CUST007375,PROD0052,2024-08-23,1,4368.31,delivered,Matched,matched,valid,4368.31,matched
ORD00039904,CUST005758,PROD0024,2024-11-05,3,26536.17,delivered,Matched,matched,valid,26536.17,matched
ORD00062748,CUST015140,PROD0021,2025-05-28,5,61419.0,delivered,Matched,matched,valid,61419.0,matched
ORD00043154,CUST008919,PROD0015,2024-11-14,1,29875.51,delivered,Matched,matched,valid,29875.51,matched
ORD00060653,CUST019403,PROD0062,2025-11-06,8,3879.6,delivered,Matched,matched,valid,3879.6,matched
ORD00062200,CUST002444,PROD0012,2025-07-23,2,94732.7,delivered,Matched,matched,valid,94732.7,matched
ORD00095496,CUST004617,PROD0080,2025-11-12,3,1667.4,delivered,Matched,matched,valid,1667.3999999999999,matched
ORD00013344,CUST008551,PROD0015,2023-05-20,1,29875.51,pending,Matched,matched,valid,29875.51,matched
ORD00029174,CUST002467,PROD0008,2024-04-21,1,28005.22,delivered,Matched,matched,valid,28005.22,matched
ORD00015793,CUST011014,PROD0061,2023-10-31,1,2366.59,delivered,Matched,matched,valid,2366.59,matched
ORD00027182,CUST017569,PROD0043,2023-07-14,1,270.98,pending,Matched,matched,valid,270.98,matched
ORD00038859,CUST005421,PROD0025,2025-12-02,4,71262.2,delivered,Matched,matched,valid,71262.2,matched
ORD00002741,CUST003680,PROD0062,2025-09-23,1,484.95,returned,Matched,matched,valid,484.95,matched
ORD00077459,CUST004290,PROD0013,2023-05-24,1,20204.74,cancelled,Matched,matched,valid,20204.74,matched
ORD00032946,CUST000578,PROD0027,2024-09-26,2,16149.92,delivered,Matched,matched,valid,16149.92,matched
ORD00007625,CUST007102,PROD0078,2025-07-31,1,84.71,delivered,Matched,matched,valid,84.71,matched
ORD00015684,CUST016440,PROD0005,2024-10-13,1,30790.57,cancelled,Matched,matched,valid,30790.57,matched
ORD00058230,CUST012539,PROD0080,2025-09-30,3,1667.4,delivered,Matched,matched,valid,1667.3999999999999,matched
ORD00002957,CUST001426,PROD0090,2023-02-27,1,4904.58,delivered,Matched,matched,valid,4904.58,matched
ORD00094752,CUST011404,PROD0099,2025-05-18,2,612.78,delivered,Matched,matched,valid,612.78,matched
ORD00023431,CUST009177,PROD0030,2025-11-23,1,19536.17,delivered,Matched,matched,valid,19536.17,matched
ORD00023883,CUST008436,PROD0066,2025-09-19,1,2343.68,delivered,Matched,matched,valid,2343.68,matched
ORD00031743,CUST008715,PROD0094,2024-11-29,1,527.55,delivered,Matched,matched,valid,527.55,matched
ORD00042740,CUST006655,PROD0094,2025-05-14,1,527.55,pending,Matched,matched,valid,527.55,matched
ORD00099700,CUST012725,PROD0036,2022-01-15,3,22687.14,shipped,Matched,matched,valid,22687.14,matched
ORD00032080,CUST007398,PROD0068,2025-11-30,1,6416.74,pending,Matched,matched,valid,6416.74,matched
ORD00011457,CUST015550,PROD0034,2025-04-16,1,18768.9,cancelled,Matched,matched,valid,18768.9,matched
ORD00005409,CUST016670,PROD0036,2025-07-07,3,22687.14,pending,Matched,matched,valid,22687.14,matched
ORD00096818,CUST014219,PROD0044,2025-09-09,2,6636.76,returned,Matched,matched,valid,6636.76,matched
ORD00070805,CUST012028,PROD0020,2025-07-02,2,95185.16,delivered,Matched,matched,valid,95185.16,matched
ORD00085619,CUST016288,PROD0072,2024-01-06,1,6019.85,cancelled,Matched,matched,valid,6019.85,matched
ORD00046345,CUST004773,PROD0068,2023-05-23,4,25666.96,cancelled,Matched,matched,valid,25666.96,matched
ORD00020987,CUST012626,PROD0012,2024-08-30,2,94732.7,delivered,Matched,matched,valid,94732.7,matched
ORD00036700,CUST000844,PROD0095,2025-10-15,8,14317.92,delivered,Matched,matched,valid,14317.92,matched
ORD00003794,CUST016613,PROD0040,2022-04-21,1,1751.32,shipped,Matched,matched,valid,1751.32,matched
ORD00095889,CUST001996,PROD0038,2025-11-03,1,19843.32,cancelled,Matched,matched,valid,19843.32,matched
ORD00016980,CUST001315,PROD0031,2024-08-20,1,19668.5,cancelled,Matched,matched,valid,19668.5,matched
ORD00038871,CUST007012,PROD0068,2025-05-04,1,6416.74,returned,Matched,matched,valid,6416.74,matched
ORD00076057,CUST019235,PROD0081,2025-05-25,2,1978.82,delivered,Matched,matched,valid,1978.82,matched
ORD00059309,CUST019873,PROD0024,2025-10-12,1,8845.39,delivered,Matched,matched,valid,8845.39,matched
ORD00065572,CUST018202,PROD0099,2022-10-25,2,612.78,delivered,Matched,matched,valid,612.78,matched
ORD00090930,CUST012758,PROD0078,2025-04-26,1,84.71,delivered,Matched,matched,valid,84.71,matched
ORD00027672,CUST017449,PROD0057,2025-05-27,5,,delivered,Matched,matched,valid,7505.85,Reconstructed
ORD00062910,CUST002033,PROD0015,2022-07-04,1,29875.51,delivered,Matched,matched,valid,29875.51,matched
ORD00015523,CUST015470,PROD0064,2022-11-19,8,45506.48,delivered,Matched,matched,valid,45506.48,matched
ORD00058408,CUST012867,PROD0073,2023-09-27,1,4493.68,delivered,Matched,matched,valid,4493.68,matched
ORD00038655,CUST013842,PROD0067,2024-01-17,2,4434.12,cancelled,Matched,matched,valid,4434.12,matched
ORD00061555,CUST004156,PROD0074,2025-04-10,4,3352.88,delivered,Matched,matched,valid,3352.88,matched
ORD00036576,CUST010412,PROD0024,2022-12-07,3,26536.17,delivered,Matched,matched,valid,26536.17,matched
ORD00043553,CUST019628,PROD0075,2025-08-13,4,4511.8,delivered,Matched,matched,valid,4511.8,matched
ORD00090251,CUST000816,PROD0068,2024-05-21,1,6416.74,delivered,Matched,matched,valid,6416.74,matched
ORD00090669,CUST017378,PROD0033,2024-07-01,2,38529.98,delivered,Matched,matched,valid,38529.98,matched
ORD00062407,CUST002161,PROD0075,2022-05-27,1,1127.95,pending,Matched,matched,valid,1127.95,matched
ORD00087627,CUST005725,PROD0040,2025-11-18,1,1751.32,delivered,Matched,matched,valid,1751.32,matched
ORD00058250,CUST012467,PROD0073,2024-02-17,3,13481.04,delivered,Matched,matched,valid,13481.04,matched
ORD00006766,CUST016607,PROD0034,2023-04-29,1,18768.9,cancelled,Matched,matched,valid,18768.9,matched
ORD00095133,CUST015882,PROD0055,2024-10-19,4,2843.8,delivered,Matched,matched,valid,2843.8,matched
ORD00089161,CUST007851,PROD0029,2025-04-27,3,38299.41,delivered,Matched,matched,valid,38299.409999999996,matched
ORD00001477,CUST019559,PROD0097,2024-09-18,1,134.3,delivered,Matched,matched,valid,134.3,matched
ORD00085165,CUST013177,PROD0100,2025-11-27,10,3864.1,delivered,Matched,matched,valid,3864.1000000000004,matched
ORD00051749,CUST012214,PROD0037,2025-10-08,1,17899.56,returned,Matched,matched,valid,17899.56,matched
ORD00067659,CUST003636,PROD0034,2021-08-07,5,93844.5,pending,Matched,matched,valid,93844.5,matched
ORD00018589,CUST004896,PROD0003,2022-11-18,2,90861.38,delivered,Matched,matched,valid,90861.38,matched
ORD00076956,CUST006495,PROD0092,2022-10-01,1,3574.33,returned,Matched,matched,valid,3574.33,matched
ORD00021240,CUST003625,PROD0082,2022-02-03,2,3394.54,delivered,Matched,matched,valid,3394.54,matched
ORD00004684,CUST016168,PROD0072,2025-07-08,3,18059.55,delivered,Matched,matched,valid,18059.550000000003,matched
ORD00081815,CUST015452,PROD0011,2023-04-28,1,8597.76,pending,Matched,matched,valid,8597.76,matched
ORD00019679,CUST008356,PROD0061,2023-10-05,2,4733.18,delivered,Matched,matched,valid,4733.18,matched
ORD00003835,CUST009016,PROD0003,2025-10-12,1,45430.69,delivered,Matched,matched,valid,45430.69,matched
ORD00002217,CUST007255,PROD0081,2025-09-07,1,989.41,delivered,Matched,matched,valid,989.41,matched
ORD00094626,CUST005575,PROD0047,2025-12-02,2,5537.6,delivered,Matched,matched,valid,5537.6,matched
ORD00054211,CUST003150,PROD0076,2024-09-10,6,7549.32,shipped,Matched,matched,valid,7549.32,matched
ORD00032331,CUST017482,PROD0038,2024-06-25,5,99216.6,shipped,Matched,matched,valid,99216.6,matched
ORD00071016,CUST004870,PROD0027,2023-11-17,1,8074.96,delivered,Matched,matched,valid,8074.96,matched
ORD00096910,CUST006581,PROD0057,2025-02-18,1,1501.17,shipped,Matched,matched,valid,1501.17,matched
ORD00047828,CUST003132,PROD0088,2025-08-19,4,1309.72,pending,Matched,matched,valid,1309.72,matched
ORD00062413,CUST003784,PROD0059,2025-10-20,2,3842.14,shipped,Matched,matched,valid,3842.14,matched
ORD00074243,CUST005989,PROD0060,2024-09-14,8,4535.04,delivered,Matched,matched,valid,4535.04,matched
ORD00017536,CUST012553,PROD0051,2021-12-18,2,13382.98,delivered,Matched,matched,valid,13382.98,matched
ORD00005602,CUST008920,PROD0001,2025-11-25,1,28590.98,delivered,Matched,matched,valid,28590.98,matched
ORD00039658,CUST002694,PROD0097,2024-06-12,2,268.6,delivered,Matched,matched,valid,268.6,matched
ORD00098845,CUST015037,PROD0069,2025-02-12,6,41853.18,pending,Matched,matched,valid,41853.18,matched
ORD00075887,CUST008152,PROD0081,2024-06-18,3,2968.23,delivered,Matched,matched,valid,2968.23,matched
ORD00061589,CUST014793,PROD0097,2023-12-03,10,1343.0,delivered,Matched,matched,valid,1343.0,matched
ORD00032873,CUST007369,PROD0002,2025-02-07,1,46811.42,delivered,Matched,matched,valid,46811.42,matched
ORD00001531,CUST014928,PROD0013,2024-11-12,8,161637.92,delivered,Matched,matched,valid,161637.92,matched
ORD00077070,CUST012876,PROD0016,2025-10-14,3,26269.5,delivered,Matched,matched,valid,26269.5,matched
ORD00046107,CUST001891,PROD0086,2021-05-13,1,175.09,cancelled,Matched,matched,valid,175.09,matched
ORD00092395,CUST019273,PROD0039,2025-09-15,2,8936.92,delivered,Matched,matched,valid,8936.92,matched
ORD00024537,CUST003549,PROD0025,2024-05-23,1,17815.55,delivered,Matched,matched,valid,17815.55,matched
ORD00051329,CUST005045,PROD0070,2025-04-12,1,9545.38,cancelled,Matched,matched,valid,9545.38,matched
ORD00067359,CUST003793,PROD0083,2024-11-17,3,6172.5,delivered,Matched,matched,valid,6172.5,matched
ORD00020625,CUST009713,PROD0035,2025-06-24,2,34805.58,delivered,Matched,matched,valid,34805.58,matched
ORD00034561,CUST006392,PROD0072,2025-11-05,1,6019.85,shipped,Matched,matched,valid,6019.85,matched
ORD00006213,CUST000723,PROD0021,2024-11-17,1,12283.8,delivered,Matched,matched,valid,12283.8,matched
ORD00019531,CUST010184,PROD0046,2025-10-11,1,4883.18,delivered,Matched,matched,valid,4883.18,matched
ORD00005990,CUST013219,PROD0019,2024-11-10,2,42927.68,shipped,Matched,matched,valid,42927.68,matched
ORD00063097,CUST006296,PROD0079,2025-10-11,2,2530.2,pending,Matched,matched,valid,2530.2,matched
ORD00089351,CUST008548,PROD0075,2023-09-12,2,2255.9,delivered,Matched,matched,valid,2255.9,matched
ORD00029370,CUST014552,PROD0038,2024-01-16,4,79373.28,pending,Matched,matched,valid,79373.28,matched
ORD00047072,CUST005624,PROD0092,2024-04-30,1,3574.33,shipped,Matched,matched,valid,3574.33,matched
ORD00031243,CUST010526,PROD0096,2024-03-10,4,12078.36,shipped,Matched,matched,valid,12078.36,matched
ORD00015556,CUST018767,PROD0052,2023-12-14,4,17473.24,delivered,Matched,matched,valid,17473.24,matched
ORD00088175,CUST011588,PROD0044,2024-09-13,4,13273.52,delivered,Matched,matched,valid,13273.52,matched
ORD00039652,CUST009861,PROD0001,2021-08-14,1,28590.98,delivered,Matched,matched,valid,28590.98,matched
ORD00012338,CUST012682,PROD0031,2024-08-30,1,19668.5,delivered,Matched,matched,valid,19668.5,matched
ORD00035978,CUST002957,PROD0053,2024-12-13,4,19545.64,pending,Matched,matched,valid,19545.64,matched
ORD00016029,CUST010279,PROD0090,2025-05-28,3,14713.74,delivered,Matched,matched,valid,14713.74,matched
ORD00025313,CUST003492,PROD0089,2025-08-20,1,3498.22,delivered,Matched,matched,valid,3498.22,matched
ORD00030355,CUST006056,PROD0024,2025-07-27,2,17690.78,shipped,Matched,matched,valid,17690.78,matched
ORD00076593,CUST015113,PROD0068,2024-05-15,5,32083.7,delivered,Matched,matched,valid,32083.699999999997,matched
ORD00009404,CUST011222,PROD0057,2025-12-26,1,1501.17,delivered,Matched,matched,valid,1501.17,matched
ORD00016278,CUST007503,PROD0032,2025-11-28,2,18823.32,cancelled,Matched,matched,valid,18823.32,matched
ORD00043681,CUST019197,PROD0052,2022-09-08,1,4368.31,delivered,Matched,matched,valid,4368.31,matched
ORD00047333,CUST016733,PROD0071,2024-05-23,1,1798.22,delivered,Matched,matched,valid,1798.22,matched
ORD00073705,CUST015220,PROD0016,2023-07-15,2,17513.0,delivered,Matched,matched,valid,17513.0,matched
ORD00005324,CUST013207,PROD0018,2024-07-20,2,44422.14,delivered,Matched,matched,valid,44422.14,matched
ORD00049704,CUST014474,PROD0029,2023-09-08,10,127664.7,delivered,Matched,matched,valid,127664.7,matched
ORD00036967,CUST008121,PROD0070,2025-06-19,3,28636.14,pending,Matched,matched,valid,28636.14,matched
ORD00089857,CUST017451,PROD0097,2023-03-08,1,134.3,delivered,Matched,matched,valid,134.3,matched
ORD00012696,CUST002620,PROD0042,2025-11-21,1,4509.07,delivered,Matched,matched,valid,4509.07,matched
ORD00047288,CUST009507,PROD0066,2024-08-31,1,2343.68,delivered,Matched,matched,valid,2343.68,matched
ORD00060717,CUST015822,PROD0062,2025-10-06,6,2909.7,pending,Matched,matched,valid,2909.7,matched
ORD00000291,CUST009847,PROD0027,2025-06-04,3,24224.88,delivered,Matched,matched,valid,24224.88,matched
ORD00079817,CUST016275,PROD0058,2023-07-06,3,6144.99,pending,Matched,matched,valid,6144.99,matched
ORD00068744,CUST018937,PROD0075,2024-03-01,2,2255.9,shipped,Matched,matched,valid,2255.9,matched
ORD00056929,CUST001572,PROD0076,2025-10-24,6,7549.32,delivered,Matched,matched,valid,7549.32,matched
ORD00075134,CUST019387,PROD0036,2025-09-22,2,15124.76,pending,Matched,matched,valid,15124.76,matched
ORD00021225,CUST004811,PROD0051,2024-05-21,1,6691.49,delivered,Matched,matched,valid,6691.49,matched
ORD00079219,CUST012601,PROD0092,2023-09-10,4,14297.32,cancelled,Matched,matched,valid,14297.32,matched
ORD00075010,CUST009016,PROD0030,2024-09-22,2,39072.34,shipped,Matched,matched,valid,39072.34,matched
ORD00025973,CUST003652,PROD0009,2023-09-14,1,3549.81,delivered,Matched,matched,valid,3549.81,matched
ORD00084699,CUST003792,PROD0040,2023-08-08,1,1751.32,delivered,Matched,matched,valid,1751.32,matched
ORD00038794,CUST013509,PROD0066,2025-07-24,3,7031.04,delivered,Matched,matched,valid,7031.039999999999,matched
ORD00034638,CUST018029,PROD0065,2022-03-05,2,10870.48,delivered,Matched,matched,valid,10870.48,matched
ORD00039201,CUST007945,PROD0009,2024-10-17,5,17749.05,delivered,Matched,matched,valid,17749.05,matched
ORD00023241,CUST014783,PROD0050,2025-11-12,1,3988.85,delivered,Matched,matched,valid,3988.85,matched
ORD00079647,CUST002531,PROD0032,2024-08-06,2,18823.32,shipped,Matched,matched,valid,18823.32,matched
ORD00037650,CUST015343,PROD0015,2024-12-26,1,29875.51,pending,Matched,matched,valid,29875.51,matched
ORD00031403,CUST005991,PROD0094,2024-05-21,1,527.55,delivered,Matched,matched,valid,527.55,matched
ORD00086004,CUST000833,PROD0098,2025-04-04,8,20088.64,pending,Matched,matched,valid,20088.64,matched
ORD00041860,CUST018479,PROD0091,2025-10-25,3,593.76,delivered,Matched,matched,valid,593.76,matched
ORD00090555,CUST006042,PROD0057,2024-10-23,2,3002.34,delivered,Matched,matched,valid,3002.34,matched
ORD00054128,CUST010746,PROD0092,2025-04-04,1,3574.33,cancelled,Matched,matched,valid,3574.33,matched
ORD00030874,CUST014928,PROD0015,2024-12-13,5,149377.55,pending,Matched,matched,valid,149377.55,matched
ORD00094031,CUST012006,PROD0070,2025-04-11,3,28636.14,delivered,Matched,matched,valid,28636.14,matched
ORD00032094,CUST018802,PROD0076,2025-03-15,2,2516.44,returned,Matched,matched,valid,2516.44,matched
ORD00058203,CUST010285,PROD0002,2025-12-25,1,46811.42,delivered,Matched,matched,valid,46811.42,matched
ORD00091099,CUST013894,PROD0051,2025-01-09,4,26765.96,delivered,Matched,matched,valid,26765.96,matched
ORD00062970,CUST007749,PROD0046,2025-02-03,2,9766.36,delivered,Matched,matched,valid,9766.36,matched
ORD00072471,CUST010784,PROD0025,2023-04-19,1,17815.55,delivered,Matched,matched,valid,17815.55,matched
ORD00023509,CUST016211,PROD0012,2023-09-10,2,94732.7,delivered,Matched,matched,valid,94732.7,matched
ORD00056977,CUST003830,PROD0088,2025-10-23,1,327.43,delivered,Matched,matched,valid,327.43,matched
ORD00041954,CUST004980,PROD0035,2025-08-16,1,17402.79,delivered,Matched,matched,valid,17402.79,matched
ORD00062709,CUST014843,PROD0066,2023-01-21,4,9374.72,returned,Matched,matched,valid,9374.72,matched
ORD00038237,CUST002289,PROD0097,2022-12-24,8,1074.4,shipped,Matched,matched,valid,1074.4,matched
ORD00030409,CUST012023,PROD0023,2025-10-15,2,4116.88,delivered,Matched,matched,valid,4116.88,matched
ORD00016490,CUST006048,PROD0063,2025-06-18,1,1957.06,delivered,Matched,matched,valid,1957.06,matched
ORD00091824,CUST001671,PROD0100,2024-08-17,1,386.41,delivered,Matched,matched,valid,386.41,matched
ORD00089459,CUST008129,PROD0002,2021-09-19,5,234057.1,delivered,Matched,matched,valid,234057.09999999998,matched
ORD00074386,CUST015044,PROD0081,2023-12-07,2,1978.82,delivered,Matched,matched,valid,1978.82,matched
ORD00016128,CUST008356,PROD0004,2024-04-18,1,36063.99,cancelled,Matched,matched,valid,36063.99,matched
ORD00042128,CUST011953,PROD0008,2024-05-02,3,84015.66,delivered,Matched,matched,valid,84015.66,matched
ORD00082129,CUST002478,PROD0090,2024-11-30,1,4904.58,delivered,Matched,matched,valid,4904.58,matched
ORD00018774,CUST002370,PROD0059,2025-05-27,1,1921.07,delivered,Matched,matched,valid,1921.07,matched
ORD00072914,CUST000745,PROD0092,2023-11-09,1,3574.33,returned,Matched,matched,valid,3574.33,matched
ORD00005393,CUST007527,PROD0094,2021-04-07,1,527.55,delivered,Matched,matched,valid,527.55,matched
ORD00088422,CUST011606,PROD0009,2025-12-02,3,10649.43,pending,Matched,matched,valid,10649.43,matched
ORD00006721,CUST017265,PROD0064,2024-11-14,1,5688.31,delivered,Matched,matched,valid,5688.31,matched
ORD00008413,CUST015789,PROD0008,2024-12-08,2,56010.44,delivered,Matched,matched,valid,56010.44,matched
ORD00048527,CUST001017,PROD0044,2025-04-08,1,3318.38,pending,Matched,matched,valid,3318.38,matched
ORD00088232,CUST007180,PROD0048,2025-11-23,1,2437.14,delivered,Matched,matched,valid,2437.14,matched
ORD00067731,CUST019535,PROD0076,2024-07-02,3,3774.66,pending,Matched,matched,valid,3774.66,matched
ORD00019941,CUST000027,PROD0085,2024-08-10,1,4283.72,shipped,Matched,matched,valid,4283.72,matched
ORD00072294,CUST019919,PROD0012,2025-12-06,1,47366.35,shipped,Matched,matched,valid,47366.35,matched
ORD00043348,CUST010932,PROD0026,2025-08-09,2,21672.82,delivered,Matched,matched,valid,21672.82,matched
ORD00075501,CUST000249,PROD0053,2025-10-29,4,19545.64,pending,Matched,matched,valid,19545.64,matched
ORD00075668,CUST019650,PROD0014,2024-07-19,1,32702.37,delivered,Matched,matched,valid,32702.37,matched
ORD00095202,CUST018758,PROD0089,2025-01-16,1,3498.22,cancelled,Matched,matched,valid,3498.22,matched
ORD00059449,CUST004664,PROD0089,2024-08-09,5,17491.1,cancelled,Matched,matched,valid,17491.1,matched
ORD00032760,CUST009406,PROD0039,2025-09-27,1,4468.46,pending,Matched,matched,valid,4468.46,matched
ORD00041992,CUST003462,PROD0082,2025-05-26,4,6789.08,cancelled,Matched,matched,valid,6789.08,matched
ORD00097926,CUST015297,PROD0037,2025-12-29,3,53698.68,pending,Matched,matched,valid,53698.68000000001,matched
ORD00077655,CUST002048,PROD0063,2025-03-29,2,3914.12,delivered,Matched,matched,valid,3914.12,matched
ORD00055000,CUST001948,PROD0040,2022-08-14,1,1751.32,returned,Matched,matched,valid,1751.32,matched
ORD00037221,CUST002142,PROD0098,2025-11-01,2,5022.16,delivered,Matched,matched,valid,5022.16,matched
ORD00080072,CUST013465,PROD0064,2023-03-19,2,11376.62,delivered,Matched,matched,valid,11376.62,matched
ORD00050267,CUST007727,PROD0007,2025-10-14,1,20506.18,pending,Matched,matched,valid,20506.18,matched
ORD00027161,CUST019501,PROD0073,2024-10-12,2,8987.36,returned,Matched,matched,valid,8987.36,matched
ORD00042892,CUST008892,PROD0019,2023-04-18,2,42927.68,delivered,Matched,matched,valid,42927.68,matched
ORD00086457,CUST011098,PROD0003,2023-09-21,1,45430.69,delivered,Matched,matched,valid,45430.69,matched
ORD00070940,CUST011600,PROD0081,2025-10-30,1,989.41,delivered,Matched,matched,valid,989.41,matched
ORD00019853,CUST010122,PROD0052,2025-08-09,1,4368.31,delivered,Matched,matched,valid,4368.31,matched
ORD00085501,CUST004834,PROD0007,2025-11-03,3,61518.54,pending,Matched,matched,valid,61518.54,matched
ORD00042654,CUST002466,PROD0058,2023-10-06,3,6144.99,delivered,Matched,matched,valid,6144.99,matched
ORD00039709,CUST006565,PROD0003,2025-09-09,1,45430.69,delivered,Matched,matched,valid,45430.69,matched
ORD00095087,CUST003328,PROD0075,2024-03-10,1,1127.95,delivered,Matched,matched,valid,1127.95,matched
ORD00049758,CUST003094,PROD0034,2022-07-06,1,18768.9,cancelled,Matched,matched,valid,18768.9,matched
ORD00024390,CUST018190,PROD0052,2024-01-11,1,4368.31,pending,Matched,matched,valid,4368.31,matched
ORD00036568,CUST017383,PROD0081,2025-05-25,2,1978.82,shipped,Matched,matched,valid,1978.82,matched
ORD00068973,CUST002607,PROD0064,2023-11-29,4,22753.24,delivered,Matched,matched,valid,22753.24,matched
ORD00000176,CUST016849,PROD0096,2025-07-24,2,6039.18,shipped,Matched,matched,valid,6039.18,matched
ORD00071895,CUST007562,PROD0084,2024-07-20,1,1180.73,shipped,Matched,matched,valid,1180.73,matched
ORD00056822,CUST002975,PROD0071,2025-11-13,2,3596.44,delivered,Matched,matched,valid,3596.44,matched
ORD00041701,CUST011921,PROD0021,2023-12-01,1,12283.8,delivered,Matched,matched,valid,12283.8,matched
ORD00000352,CUST005434,PROD0051,2022-05-06,1,6691.49,delivered,Matched,matched,valid,6691.49,matched
ORD00070640,CUST009508,PROD0030,2023-09-24,3,58608.51,cancelled,Matched,matched,valid,58608.509999999995,matched
ORD00057554,CUST005066,PROD0095,2025-06-23,1,1789.74,shipped,Matched,matched,valid,1789.74,matched
ORD00077060,CUST016660,PROD0034,2023-11-28,1,18768.9,delivered,Matched,matched,valid,18768.9,matched
ORD00009180,CUST019212,PROD0010,2025-06-01,2,5641.52,delivered,Matched,matched,valid,5641.52,matched
ORD00018613,CUST011917,PROD0018,2024-03-29,3,66633.21,delivered,Matched,matched,valid,66633.20999999999,matched
ORD00042456,CUST008778,PROD0027,2025-08-30,8,64599.68,delivered,Matched,matched,valid,64599.68,matched
ORD00004346,CUST011638,PROD0073,2025-10-28,2,8987.36,delivered,Matched,matched,valid,8987.36,matched
ORD00031261,CUST005727,PROD0058,2023-08-17,2,4096.66,delivered,Matched,matched,valid,4096.66,matched
ORD00002324,CUST003257,PROD0050,2024-07-30,3,11966.55,delivered,Matched,matched,valid,11966.55,matched
ORD00030941,CUST006901,PROD0084,2025-04-19,1,1180.73,delivered,Matched,matched,valid,1180.73,matched
ORD00050706,CUST001821,PROD0062,2023-09-13,2,969.9,delivered,Matched,matched,valid,969.9,matched
ORD00092488,CUST019633,PROD0096,2024-02-27,1,3019.59,delivered,Matched,matched,valid,3019.59,matched
ORD00039290,CUST002927,PROD0054,2025-07-08,1,170.37,pending,Matched,matched,valid,170.37,matched
ORD00078366,CUST011366,PROD0004,2023-02-07,1,36063.99,pending,Matched,matched,valid,36063.99,matched
ORD00098527,CUST012229,PROD0075,2021-08-11,3,3383.85,delivered,Matched,matched,valid,3383.8500000000004,matched
ORD00012262,CUST003490,PROD0098,2022-10-19,2,5022.16,delivered,Matched,matched,valid,5022.16,matched
ORD00040251,CUST003309,PROD0021,2024-12-04,3,36851.4,delivered,Matched,matched,valid,36851.399999999994,matched
ORD00075346,CUST015246,PROD0042,2025-03-03,3,13527.21,delivered,Matched,matched,valid,13527.21,matched
ORD00051338,CUST010167,PROD0031,2022-11-25,1,19668.5,cancelled,Matched,matched,valid,19668.5,matched
ORD00001748,CUST000004,PROD0074,2025-01-31,3,2514.66,pending,Matched,matched,valid,2514.66,matched
ORD00046163,CUST001431,PROD0082,2023-09-12,1,1697.27,delivered,Matched,matched,valid,1697.27,matched
ORD00098979,CUST012552,PROD0015,2024-10-20,1,29875.51,cancelled,Matched,matched,valid,29875.51,matched
ORD00004417,CUST014979,PROD0098,2023-11-14,2,5022.16,pending,Matched,matched,valid,5022.16,matched
ORD00036723,CUST019507,PROD0009,2021-09-23,2,7099.62,delivered,Matched,matched,valid,7099.62,matched
ORD00005799,CUST006499,PROD0081,2024-06-02,1,989.41,pending,Matched,matched,valid,989.41,matched
ORD00034683,CUST018775,PROD0057,2022-04-11,1,1501.17,delivered,Matched,matched,valid,1501.17,matched
ORD00043866,CUST008127,PROD0030,2025-01-02,1,19536.17,pending,Matched,matched,valid,19536.17,matched
